book_a;book_b;count
0553295772;0451181379;3
0553377868;0375727345;3
0553377868;0316776963;3
0553295772;0440234743;3
0553377868;0142001740;3
0553377868;0671510053;3
0553295772;0142001740;3
0553295772;0345384350;3
0553295772;0380731851;3
0553295772;0425144429;3
0553375407;0743418174;3
0553375407;0553268449;3
0553375407;0553289691;3
0553375407;059035342X;3
0553375407;0671041789;3
0553375407;0375706771;3
0553375407;006000438X;3
0553563521;044021145X;3
0553563521;0425107469;3
0553563521;0440220602;3
0553563521;0446364193;3
0553563521;0446605239;3
0553563521;0446610038;3
0553563521;0553268880;3
0553563521;0553279912;3
0142003727;0140293248;3
0553563521;0743418174;3
0553562738;0743237188;3
0553562738;0743418174;3
0553562738;0767905180;3
0553562738;0804106304;3
0375725849;0380977788;3
0375725849;031205436X;3
0375725849;0671880187;3
0375725849;0439136350;3
0375725849;0399501487;3
0142003727;0786868716;3
0142003727;0767907817;3
0553564528;0553578022;3
0553564528;042518630X;3
0553564528;0440214041;3
0553564528;0452262143;3
0553564528;0515132020;3
0553564528;0553292722;3
0553564528;0553579606;3
0553565915;0440213525;3
0553565915;0440214041;3
055356773X;0345313860;3
0553565915;0316666343;3
0553564528;0553582526;3
0553565915;0060930535;3
0553565915;0345417623;3
0553565915;0345438329;3
0553565915;0375706771;3
0553565915;0380710218;3
0553565915;0385504209;3
0553565915;0440211727;3
0553569155;0812511816;3
0553569155;1558744150;3
0553569155;0446610038;3
0553569155;0451172817;3
0553562614;0671003755;3
0553569155;0452283442;3
0553569155;038542471X;3
0553569155;0060987103;3
0553562614;0312291639;3
0553562614;0316666343;3
0553562614;034538475X;3
0375725849;0156027321;3
0312955006;0345337662;3
0515090174;0385479565;3
0515090174;0385505833;3
0345449347;0399146431;3
0312955006;0380718332;3
0345449347;0385484518;3
0345449347;0385265700;3
0345449347;038542017X;3
0345449347;0345389964;3
0515087122;0064471047;3
0312955006;0312924585;3
0515087122;014029628X;3
0515087122;0316666343;3
0515087122;0385505833;3
0515087122;044021145X;3
0515102652;0671004549;3
051510566X;0515102652;3
051510566X;0515090174;3
051510566X;0515087122;3
051510566X;0439064872;3
0312955006;0312966970;3
0345449347;043936213X;3
0312952716;0671888587;3
0385474547;0345391802;3
0385474547;0380002930;3
0385474547;0439139597;3
0451167716;0316769487;3
0451167716;0345370775;3
0385474547;0312243022;3
0385720955;0671003755;3
0385474547;043935806X;3
0385474547;0140298479;3
0385474547;0316666343;3
0385474547;0312924585;3
0451167716;0345339738;3
0385474547;014029628X;3
0345447867;059035342X;3
0515093203;0553279912;3
0515093203;0446310786;3
0515093203;0439064872;3
0515093203;0345435168;3
0515093203;0064471047;3
0515093203;0515090174;3
0312952716;0446343455;3
0312952716;0446359866;3
0345449347;0439064872;3
0451167716;0316666343;3
0345447867;0743467523;3
0451167716;014028009X;3
0345449347;0060391626;3
0385722192;0552998486;3
0385722192;0452279178;3
0385722192;1573221937;3
0385722192;0877017883;3
0345449347;0316781266;3
0385490445;0375756981;3
0385720920;0060938455;3
0385720920;0060929871;3
0451203895;0452282152;3
0451204530;0380710218;3
0451203895;0446672211;3
0451203895;0446673544;3
0451409973;0345435168;3
0451409973;0064407667;3
0451409973;0312278586;3
0451409973;0140293248;3
0345453387;0743418204;3
0451409973;014100018X;3
0451204530;0345337662;3
0451204530;0345361792;3
0451203771;0440226430;3
0451203771;044023722X;3
0451203771;0446610100;3
0451203771;0515130389;3
0451202341;0743237188;3
0345453387;0609804138;3
0451204530;0553583441;3
0451204530;0671004549;3
0451204530;0671888587;3
0451204530;0451207521;3
0451204530;0425163407;3
0451204530;0425180638;3
0451409973;0345438329;3
0345453387;0451169530;3
0451210743;0440221471;3
0451210743;0451166892;3
0451210743;0451207521;3
0451207521;044021145X;3
0345453387;0679751602;3
0451207521;0440213290;3
0451207521;0440217490;3
0451207521;0440222656;3
0451207521;0440226104;3
0451207521;0440235596;3
0451207521;0380789019;3
0451206525;1400031354;3
0451207521;0385512104;3
0451206525;0446608890;3
0451206525;0446613266;3
0451206525;0671021001;3
0451205421;0553279912;3
0451205421;0553579754;3
0451205421;0553580191;3
0451206525;0684857820;3
0451205421;0375726403;3
0451208765;0060987561;3
0385503857;0451524934;3
0385503857;0446670251;3
0385503857;0399501487;3
0451206525;0316666343;3
0451208765;0446613266;3
0451208765;0446612790;3
0451208765;042518286X;3
0385503857;0375727345;3
0451208765;0440236673;3
0451208765;0446607711;3
0385503857;0375725784;3
0385720920;0316284955;3
0385720920;0312924585;3
0385475721;0684874350;3
0515118656;0312966970;3
0385475721;0743418174;3
0385720920;0345413903;3
0515118656;0373484003;3
0515118656;0375502238;3
0451167716;0451172817;3
0515118656;0373483503;3
0385720920;0385504209;3
0385475721;0671003755;3
0451209907;0440221595;3
0345447867;0671016768;3
0515118656;0345443284;3
0345447867;0671001795;3
0385475721;0060987103;3
0451209907;0786868716;3
0451210743;0312282990;3
0451209907;0767900383;3
0451210743;0060502258;3
0451209907;1573229571;3
0451209907;0451169530;3
0312982518;0671011367;3
0451210743;0345361792;3
0385503857;0061097314;3
0385503857;0061009059;3
0385503857;0316601950;3
0451167716;0440214041;3
0385475721;0385509510;3
0515119784;0894803204;3
0515119784;0446610038;3
0385475721;0385337116;3
0515119784;0312966091;3
0515118656;0553280368;3
0515118656;0515132020;3
0515118656;0515131229;3
0515118656;0515128554;3
0451167716;044021145X;3
0451167716;0345378490;3
0451167716;0345380371;3
0385475721;0449212602;3
0312983824;0743437640;3
0312955006;0440224764;3
0312955006;0449221490;3
0385490445;0151008116;3
0452283205;0375702709;3
0345452534;0312278586;3
0345452534;0142001740;3
0385490445;0312305060;3
0385490445;0312243022;3
0385490445;0316096199;3
0345452534;0312265859;3
0345447867;0312983867;3
0345447867;0316666343;3
0345447867;0060915544;3
0385472943;0765341972;3
0451163966;0679745203;3
0345447867;0312971346;3
0345447867;0446612790;3
0451163966;0679746048;3
0451163966;0141000198;3
0451163966;0060987103;3
0451163966;0345313860;3
0451163966;0345339681;3
034545104X;043935806X;3
0452281903;014029628X;3
0452281903;0142001740;3
0345452534;0515136379;3
0452281784;067976402X;3
0452281784;0743418174;3
0312983301;0312983867;3
0452281784;0767905180;3
0312983301;043935806X;3
0385508417;0316782505;3
0345452569;0446672211;3
0345452569;0345413903;3
0345452569;0345413881;3
0345452569;034541389X;3
0345452569;0345413873;3
0312983301;0671001795;3
0385494246;0060958022;3
0385494246;014023313X;3
0312983298;0553582763;3
0312983298;0553583441;3
0345452550;0312195516;3
0345452550;0312265867;3
0345452550;0312986343;3
0345452550;0312278586;3
0312983298;0515136530;3
0312983298;0515128554;3
0385509510;0060928336;3
0312983298;0446612790;3
0385509510;0316776963;3
0385509510;014131088X;3
0385509510;0312282990;3
0385509510;0385337116;3
0385509510;0375727345;3
0385509510;0385722206;3
0385509510;0385475721;3
0385494246;0060008032;3
0451173139;044021145X;3
0451173139;0345361792;3
0385509456;0142001740;3
0385494246;0684801523;3
0385494246;067976402X;3
0385494246;059035342X;3
0385494246;0743418174;3
0451173139;044022165X;3
0312971125;0439136369;3
0312971125;0440221471;3
0312971125;0440211727;3
0452268060;0452269571;3
0452268060;0446672211;3
0312971125;1551668653;3
0312971125;0440226430;3
0312971125;0440224764;3
0345452569;0061015725;3
0452260116;0671038184;3
0452260116;0312144075;3
0452260116;0312195516;3
0312971125;0312980159;3
0452260116;0060928336;3
0385507593;0385722206;3
0385507593;0345438329;3
0385507593;0375726403;3
0451188489;034538475X;3
0451188489;0345337662;3
0451188489;0451180410;3
0451188489;0385503822;3
0451188489;038550120X;3
0385507593;0446394521;3
0385507593;1400031354;3
0385507593;140003180X;3
0385507593;0684853523;3
0312979096;068484477X;3
0312979096;0440206154;3
0312979096;043935806X;3
0451191145;0142001740;3
0451191145;0060392452;3
0451191145;0060934417;3
0312979096;0743237188;3
0312979096;0375702709;3
0312982518;0142002267;3
0312982518;0316666343;3
0452280621;0142001740;3
0452280621;0156027321;3
0312983301;0312980140;3
0452281784;0060977493;3
0452281784;0060987103;3
0452281784;0060987529;3
0452281784;0316601950;3
0452281784;0316666343;3
0452280621;0385479565;3
0312983301;0312265867;3
0312983301;0312966091;3
0451191153;0440206154;3
0451191153;0451167317;3
0451191153;0451191145;3
0451191153;0380702843;3
0451191153;0345370775;3
0451197399;0440212561;3
0451197399;0312976275;3
0451197399;0312990456;3
0451191153;0316776963;3
0312982518;0345378482;3
0451197399;0671027360;3
0451191153;0316666343;3
0451191153;0811802981;3
0451197399;0312971346;3
0312982518;0446532231;3
0312982518;0446364193;3
0312982518;044023722X;3
0440213029;0316666343;3
0440213029;0312924801;3
0440213029;0142001740;3
0345354621;0312924585;3
0440213029;014029628X;3
0345354613;0385504209;3
0440213029;0385505833;3
0440213029;0440122090;3
0440213029;002542730X;3
0345354613;067102423X;3
0345354613;0609804138;3
0345354613;059035342X;3
0440213029;0440207770;3
0440221315;0060928336;3
0440221315;014028009X;3
0440221315;0345417623;3
0440221315;0064472272;3
0440221315;0312195516;3
0440221315;0316666343;3
0440221315;0375706771;3
0440221315;0380820293;3
0440221315;0440225701;3
0345368754;0060987103;3
0345368754;006101351X;3
0440213282;0671004573;3
0345354613;0446672211;3
0440225825;0375504397;3
0345354613;0345444884;3
0345354613;0345378482;3
0345354613;0345370805;3
0345354613;0679751521;3
0345362861;043936213X;3
0440217490;0345387651;3
0345362861;0375504397;3
0345362861;0440940001;3
0345366239;0446612545;3
0345366239;044022165X;3
0440223202;0060090367;3
0345362861;0064400557;3
0345362861;0140298479;3
0345362861;014100018X;3
0345368754;0440180295;3
0440217547;0446608955;3
0440217547;0316666343;3
0440217547;0316601950;3
0440217547;0385504209;3
0440217547;0446607657;3
0440217547;0446531332;3
0440217547;0446516538;3
0440217547;0440225701;3
0440217547;0375727345;3
0345368754;0385504209;3
0345368754;0375706771;3
0345368754;0345361792;3
0345368754;0345313860;3
0440217490;0451207521;3
0440217490;0449227421;3
0440217490;0446608815;3
0440217490;0425154092;3
0440217563;014025448X;3
0446525502;0316788228;3
0446523569;0743486226;3
0446523569;0743437640;3
0446523569;0590353403;3
0446527165;0440213525;3
0425185710;0842329242;3
0425185710;0440211727;3
0425185710;0425180964;3
0425185710;0385492081;3
0446527033;0743206045;3
0446527165;0425147622;3
0446527165;0312265867;3
0446527165;0312976275;3
0446527165;0316569321;3
0446527165;0316603287;3
0425184226;0425170349;3
0425184226;0345441036;3
0446527165;0345413881;3
0446527165;038550120X;3
0446527165;0385504209;3
0446516538;0553569155;3
0425189864;0515127833;3
0446516538;0345443284;3
0425191184;0440241537;3
0425191184;043935806X;3
0446516538;0060915544;3
0446516538;0140244824;3
0446516538;014028009X;3
0446516538;0142001805;3
0345392825;0440226430;3
0425189864;0446604844;3
0345392825;0451526341;3
0425189864;0449003787;3
0425189864;0446612790;3
0425192733;0345413377;3
0345392825;0385492081;3
0425192733;080410753X;3
0425192733;0804106304;3
0425192733;0767905180;3
0425192733;0553582755;3
0425192733;0446607657;3
0345392825;0399501487;3
0345391810;0618002227;3
0345392825;0312278586;3
0345392825;0316569321;3
0446515078;0439136350;3
0446515078;0439139597;3
0446515078;0440211727;3
0446515078;0590353403;3
0345391810;0316769487;3
0345391810;0345342968;3
0446515078;0316693200;3
0345391810;0345380371;3
0345392825;0671003755;3
0345392825;1878424319;3
0345392825;0446532231;3
0345391810;0312305060;3
0446364800;0316666343;3
0446364800;0345313860;3
0316969680;0399148639;3
0446364800;0553260111;3
0316969680;0316602051;3
0316969680;0446531332;3
0316969680;0446611085;3
0316969680;0446612790;3
0316969680;0553279912;3
0440224705;0553210793;3
0440224705;0449221490;3
0440224705;014029628X;3
0440224705;0312265867;3
0440224705;0345370775;3
0440224594;0671004107;3
0440224594;0684872153;3
0440224705;0345391055;3
0440224705;0425154092;3
0440224705;0425169863;3
044022425X;0440220602;3
044022425X;0440235596;3
044022425X;044023722X;3
044022425X;0446310786;3
0446519081;0618002219;3
0446519081;0805063897;3
0446519081;0060391626;3
0345396936;0345397819;3
0446519081;0142001740;3
0446519081;0312195516;3
0446519081;0316666343;3
0446519081;0345370775;3
0446519081;038542017X;3
0425188787;0440217520;3
0425188787;0446532231;3
0425188787;0440498058;3
0425188787;0440225825;3
0440236061;0446608890;3
0440236061;0446610038;3
0345348036;0060928336;3
0440236061;0446612545;3
0440236061;0446612790;3
0440236061;0446613266;3
0440236061;0553579606;3
0440236061;0743437802;3
0440207770;0316666343;3
0440207770;0375700757;3
0440236053;0446607657;3
0440236061;0446364193;3
0440236061;0446601241;3
0440207770;0345337662;3
0440207770;0316777722;3
0440207770;042511774X;3
0440235162;0440224624;3
0440235162;0440224764;3
0440235162;0446519138;3
0440235162;0671014196;3
0440235162;067101420X;3
0440235162;0786868716;3
0345348109;0812550706;3
0345350685;0060987529;3
0345350685;0060938455;3
0345350685;0316666343;3
0316602051;034541389X;3
0316602051;0399146253;3
0316602051;0399148639;3
0316602051;0553801430;3
0345435249;0345337662;3
0345435249;0312966091;3
0345435249;0312966970;3
0345435249;0312976275;3
0345435249;0312983867;3
0345435249;0060938455;3
0345435249;0064400557;3
044900371X;0804114609;3
0425092917;0804111359;3
0425092917;0804106304;3
0425083837;006101351X;3
0413537900;0375726403;3
0413537900;0375700757;3
0413537900;0060096195;3
0425092917;0385504209;3
0425092917;0385484518;3
0425092917;067088300X;3
0425092917;0316601950;3
0425092917;0312195516;3
0425092917;067976402X;3
0425083837;0345380371;3
0425083837;0345402871;3
0425083837;0316666343;3
0425083837;0446603589;3
0425083837;0440214041;3
0425083837;0440211727;3
0345435249;0425178765;3
044900371X;0452284449;3
0345435249;0452283442;3
0345435249;0440998050;3
0345348109;0451172817;3
0345348109;043935806X;3
0345348109;0440213525;3
0345348109;0345378482;3
0345348109;0345342968;3
0345348109;0345339703;3
0345348109;0316666343;3
0440204887;0877017883;3
0440236738;0743418174;3
0345362861;055321313X;3
0440204887;0811801802;3
0440204887;0393319296;3
0440204887;0842329242;3
0440204887;0805062971;3
0440204887;059035342X;3
0440204887;0553277472;3
0440204194;0316666343;3
0440204887;0439064872;3
0440204887;043935806X;3
0440204194;0446611867;3
0440204194;0440235596;3
0440204194;0440211263;3
0440202043;0312978383;3
0440202043;0312924801;3
0440202043;0451190572;3
0440202043;0515120618;3
0440202043;0515128546;3
0440202043;0515128554;3
0440204194;0380718340;3
0440202043;0446606812;3
0440202043;0451190548;3
0440202043;0451190556;3
0440204194;0312924801;3
0440202043;155874262X;3
0440241162;0312971346;3
0440174643;0312195516;3
0440174643;0140298479;3
0440174643;0070212570;3
0440127793;0553272535;3
0440127793;0060929790;3
0440127793;0060391626;3
0440127793;006000438X;3
0440174643;0060928336;3
0440127793;0060938455;3
0440127793;080411109X;3
0440127793;0786890436;3
0440174643;0312305060;3
0440237688;0439136350;3
0345350685;0679429220;3
0345350685;0345339681;3
0345350685;0449212602;3
0440241413;014028009X;3
0440241413;0385335881;3
0440241413;0446672211;3
0440241413;0671021001;3
0440241413;0439136350;3
0440241413;0385336810;3
0440241413;0385336179;3
0440404193;044023722X;3
0440404193;0440487617;3
0440404193;0446310786;3
0440404193;055321313X;3
0439425220;0375760911;3
0439425220;0312976275;3
0439425220;0060987103;3
0440404193;0440226430;3
0440404193;0440211727;3
0440404193;0399501487;3
0439404371;0671038184;3
0440404193;0060502258;3
0439404371;059035342X;3
0439404371;0842329242;3
0439404371;0804114986;3
0439404371;0679426159;3
0440108268;1558744150;3
0345339495;0440219078;3
0440178002;0399501487;3
0440439884;0671042858;3
0345339495;0590353403;3
0440439884;0451169514;3
0440439884;055321313X;3
0440439884;0553275976;3
0440439884;0553279912;3
0440439884;059035342X;3
0345339495;055321313X;3
0345339495;0380710218;3
0345339495;043936213X;3
0345339495;0439139600;3
0345339495;0439064864;3
0380792745;0767905385;3
0380792745;0767905180;3
0380792745;0679751521;3
0380792745;0671027360;3
0380792745;0446670111;3
0380807343;0767902521;3
0380807343;0452282152;3
0380807343;0441003257;3
0380807343;0440226430;3
0380807343;0440224675;3
0553212478;0618002227;3
0553212583;0142001740;3
0553212583;0156628708;3
0553212583;044021145X;3
0553212583;0440213525;3
0525947299;0446605239;3
0525947299;0446609404;3
0380792745;0312195516;3
0515137111;0515120618;3
0515137111;051512317X;3
0515137111;0515124214;3
0375401598;0312924585;3
0525946233;0842329129;3
0375401598;0671693816;3
0375401598;0515114693;3
0517556278;067976402X;3
0517556278;0380002930;3
0517556278;0345313860;3
0517556278;0345350499;3
0517556278;0380018179;3
0375413634;0671027360;3
0375413634;0385503822;3
0375413634;0385504209;3
0517556278;044021145X;3
0517556278;0452264464;3
0345389964;0804106304;3
0345389964;080411109X;3
0345389964;0804114986;3
0345313151;0451184963;3
0345313151;0451167805;3
0441569595;0671041789;3
0345313151;0449212602;3
0553210793;0345370775;3
0380752859;0812513738;3
0553210092;0671001795;3
0553210092;0671510053;3
0380752859;067102423X;3
0553210092;0743437802;3
0553210793;0140185216;3
